# feature, PC1 : ['beg', 'end', 'occ', 'dir']
atpA_dir,-1.3619e-02
ppa_end,-1.2684e-02
ppa_beg,-1.2559e-02
rpsO_occ,-1.2167e-02
metK_end,-1.1893e-02
metK_beg,-1.1892e-02
rpsT_end,-1.1064e-02
cmk_end,-1.0582e-02
cmk_beg,-1.0563e-02
nadD_beg,-1.0112e-02
nadD_end,-1.0079e-02
rpsT_beg,-9.7338e-03
rpsO_end,-5.7934e-04
rpsO_beg,-4.5394e-04
rbgA_dir,0.0000e+00
rplM_dir,0.0000e+00
rplL_dir,0.0000e+00
rplK_dir,0.0000e+00
tyrS_dir,0.0000e+00
rpiB_dir,0.0000e+00
rplN_dir,0.0000e+00
pyrH_dir,0.0000e+00
pyk_dir,0.0000e+00
rplF_dir,0.0000e+00
potB_dir,0.0000e+00
pgk_dir,0.0000e+00
nusG_dir,0.0000e+00
rplB_dir,0.0000e+00
pth_dir,0.0000e+00
parC_dir,0.0000e+00
polC_dir,0.0000e+00
rplE_dir,0.0000e+00
parE_dir,0.0000e+00
rplC_dir,0.0000e+00
potA_dir,0.0000e+00
rplA_dir,0.0000e+00
rplD_dir,0.0000e+00
rpsC_dir,0.0000e+00
rplP_dir,0.0000e+00
trxB_dir,0.0000e+00
trpS_dir,0.0000e+00
thrS_dir,0.0000e+00
smpB_dir,0.0000e+00
secY_dir,0.0000e+00
rpsT_dir,0.0000e+00
rpsS_dir,0.0000e+00
rpsQ_dir,0.0000e+00
rpsO_dir,0.0000e+00
rpsM_dir,0.0000e+00
rpsL_dir,0.0000e+00
rpsK_dir,0.0000e+00
rpsJ_dir,0.0000e+00
rplO_dir,0.0000e+00
rpsI_dir,0.0000e+00
rpsG_dir,0.0000e+00
rpsE_dir,0.0000e+00
rpsD_dir,0.0000e+00
rpsB_dir,0.0000e+00
rpoB_dir,0.0000e+00
rpoA_dir,0.0000e+00
rpmA_dir,0.0000e+00
rplX_dir,0.0000e+00
rplV_dir,0.0000e+00
rplU_dir,0.0000e+00
rplT_dir,0.0000e+00
rplR_dir,0.0000e+00
rplQ_dir,0.0000e+00
rpsH_dir,0.0000e+00
nfo_dir,0.0000e+00
tuf_dir,0.0000e+00
metK_dir,0.0000e+00
atpE_dir,0.0000e+00
atpB_dir,0.0000e+00
argS_dir,0.0000e+00
alaS_dir,0.0000e+00
adk_dir,0.0000e+00
ackA_dir,0.0000e+00
upp_dir,0.0000e+00
nadD_dir,0.0000e+00
atpG_dir,0.0000e+00
dnaA_occ,0.0000e+00
rplA_occ,0.0000e+00
rplK_occ,0.0000e+00
rplL_occ,0.0000e+00
smpB_occ,0.0000e+00
tmk_occ,0.0000e+00
trxB_occ,0.0000e+00
dnaA_beg,0.0000e+00
tuf_occ,0.0000e+00
tsf_dir,0.0000e+00
cmk_dir,0.0000e+00
valS_dir,0.0000e+00
deoC_dir,0.0000e+00
gyrA_dir,0.0000e+00
gyrB_dir,0.0000e+00
cysS_dir,0.0000e+00
hisS_dir,0.0000e+00
hrcA_dir,0.0000e+00
ileS_dir,0.0000e+00
infB_dir,0.0000e+00
leuS_dir,0.0000e+00
gmk_dir,0.0000e+00
gatB_dir,0.0000e+00
fusA_dir,0.0000e+00
ftsY_dir,0.0000e+00
frr_dir,0.0000e+00
ffh_dir,0.0000e+00
eno_dir,0.0000e+00
engB_dir,0.0000e+00
efp_dir,0.0000e+00
dnaX_dir,0.0000e+00
deoD_dir,0.0000e+00
gatA_dir,0.0000e+00
hisS_occ,1.2167e-02
infB_occ,1.2167e-02
ppa_occ,1.2167e-02
rpmE_beg,1.6251e-02
rpmE_end,1.6254e-02
