# feature, PC2 : ['beg', 'end', 'occ', 'dir']
rplX_beg,7.5952e-03
rplE_beg,7.7101e-03
rplE_end,7.7101e-03
rpsH_end,7.8840e-03
rpsH_beg,7.8868e-03
rplF_end,8.0098e-03
rplF_beg,8.0107e-03
rplR_beg,8.1302e-03
rplR_end,8.1304e-03
rpsE_beg,8.2677e-03
rpsE_end,8.2769e-03
rplO_end,8.4260e-03
rplO_beg,8.4272e-03
secY_beg,8.6699e-03
secY_end,8.6715e-03
adk_end,8.9651e-03
adk_beg,8.9654e-03
rpsM_end,9.4025e-03
rpsM_beg,9.4032e-03
rpsK_beg,9.5051e-03
rpsK_end,9.5070e-03
rpoA_end,9.6836e-03
rpoA_beg,9.6862e-03
rplQ_end,9.8639e-03
rplQ_beg,9.8649e-03
rpsI_occ,1.8273e-02
rplM_occ,1.8273e-02
rluD_occ,1.8273e-02
atpA_occ,1.8273e-02
leuS_occ,1.8273e-02
ileS_occ,1.8273e-02
hrcA_occ,1.8273e-02
engB_occ,1.8273e-02
argS_occ,1.8273e-02
atpD_occ,1.8273e-02
pgk_occ,1.8273e-02
polC_occ,1.8273e-02
valS_occ,1.8273e-02
rpsT_beg,1.8540e-02
tmk_dir,1.8683e-02
nfo_occ,1.8683e-02
infC_dir,1.8683e-02
lon_dir,1.8683e-02
map_dir,1.8683e-02
serS_dir,1.8683e-02
rpmE_dir,1.8683e-02
proS_dir,1.8683e-02
dnaA_dir,1.8683e-02
secA_dir,1.8683e-02
ppa_dir,1.8683e-02
rpsT_end,1.9109e-02
rpsB_end,1.9500e-02
rpsB_beg,1.9500e-02
leuS_beg,2.1124e-02
leuS_end,2.1126e-02
pgk_end,2.9643e-02
pgk_beg,2.9643e-02
alaS_occ,2.9892e-02
rpsD_occ,2.9892e-02
rplM_end,3.0053e-02
rplM_beg,3.0054e-02
rpsI_beg,3.0115e-02
rpsI_end,3.0115e-02
atpA_end,3.2060e-02
atpA_beg,3.2064e-02
atpD_end,3.2361e-02
atpD_beg,3.2368e-02
hrcA_end,3.4652e-02
hrcA_beg,3.4652e-02
tyrS_beg,3.4964e-02
tyrS_end,3.4966e-02
dnaX_end,4.1438e-02
dnaX_beg,4.1581e-02
metK_beg,4.7024e-02
metK_end,4.7027e-02
argS_beg,4.8664e-02
argS_end,4.8665e-02
dnaA_end,4.9020e-02
gyrA_occ,4.9020e-02
gyrB_occ,4.9020e-02
rpmE_occ,4.9020e-02
serS_occ,4.9020e-02
rpsG_occ,4.9020e-02
ftsH_dir,4.9020e-02
rpsL_occ,4.9020e-02
fusA_occ,4.9020e-02
tsf_end,4.9151e-02
tsf_beg,4.9151e-02
pyrH_end,4.9492e-02
pyrH_beg,4.9492e-02
frr_end,4.9661e-02
frr_beg,4.9661e-02
efp_beg,5.0274e-02
efp_end,5.0327e-02
rplU_beg,5.1618e-02
rplU_end,5.1618e-02
secA_beg,5.1847e-02
rpmA_end,5.1869e-02
rpmA_beg,5.1871e-02
secA_end,5.1878e-02
potA_end,5.2473e-02
potA_beg,5.2579e-02
potB_end,5.2677e-02
potB_beg,5.2689e-02
polC_end,5.3447e-02
polC_beg,5.3618e-02
ileS_end,5.3791e-02
ileS_beg,5.3793e-02
hisS_end,5.4736e-02
hisS_beg,5.4756e-02
rluD_end,5.4960e-02
rluD_beg,5.4960e-02
ftsH_end,5.7321e-02
ftsH_beg,5.7394e-02
ffh_end,5.7521e-02
ffh_beg,5.7526e-02
gmk_beg,6.2182e-02
gmk_end,6.2205e-02
parC_beg,6.6590e-02
parC_end,6.6613e-02
parE_beg,6.7275e-02
parE_end,6.7277e-02
infB_occ,7.0715e-02
hisS_occ,7.0715e-02
ppa_occ,7.0715e-02
tuf_end,7.1905e-02
tuf_beg,7.1911e-02
infC_beg,7.2321e-02
infC_end,7.2321e-02
rplT_beg,7.2391e-02
rplT_end,7.2400e-02
rpsK_occ,7.2610e-02
map_occ,7.2610e-02
infC_occ,7.2610e-02
rpsJ_occ,7.2610e-02
rpsM_occ,7.2610e-02
rpsH_occ,7.2610e-02
rplQ_occ,7.2610e-02
potB_occ,7.2610e-02
rplP_occ,7.2610e-02
rplR_occ,7.2610e-02
rplO_occ,7.2610e-02
rplN_occ,7.2610e-02
